product_id,product_name,description,product_sku,brand_name,image,old_categories,reason_x,s1,s2,s3,reason_y
f11ab115-edd8-4cf3-a564-b4b02c61f1c4,بوستر الوصايا السبع,Description for بوستر الوصايا السبع,SKU986003,عزيزي الإنسان,https://raff-media-production.s3.me-south-1.amazonaws.com/products/1f84c92b-e752-46a3-a317-fde0ccdbb0aa,Wall Art,Only Old Categories,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > ART > CRAFTS,STATIONERY > LIFESTYLE > DAILY CARDS,Poster categorized as lifestyle/gift.
f11ee1eb-11d7-4f76-a841-e5450396973d,عطر 09-50مل,,ama02020003,AMA,https://miraymano.com/cdn/shop/files/ama-perfumes-09-ama-104316.jpg,,No Mapping,FASHION > WOMEN > PERFUMES > DE TOILETTE,FASHION > MEN > PERFUMES > DE TOILETTE,FASHION > MEN > PERFUMES > De parfume,Perfume product.
f1217a4c-f358-4879-8a85-350ceb415b20,تعليقة سيارة او حقيبة جلد مع سدو,جمل,140128,رتِيب SAR,,,No Mapping,STATIONERY > LIFESTYLE > KEY CHAIN,FASHION > WOMEN > ACCESSORIES > LEATHERGOODS,FASHION > MEN > ACCESSORIES > LEATHERGOODS,Accessory/leather goods item.
f12210b8-dbd8-4704-99c0-cacf7289f15b,تيشرت ميني وميكي ماوس,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX7-XL-BLU,Kozi,https://cdn.dsmcdn.com/ty1683/prod/QC/20250526/17/ca7b0143-11b3-3420-939c-71447fd6a68e/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt product.
f12684cd-9ea9-4729-967f-110b0e72d4be,Classic Protein Powder 6494,"A high-quality protein powder. Classic design, built for performance and everyday use.",SKU-R5C4C1AI,Bottle Brand Testing,https://example.com/images/product-6494.jpg,"Health, Kitchen",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > SKIN CARE,FASHION > MEN > HAIRCARE & GROOMING > HAIR GROOMING,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Protein powder related to body wellness/skincare.
f126ae3d-1ca1-4daa-a064-e5bd66236791,Hats,Description for Hats,FMMK7155,Anas Brand,https://raff-media-production.s3.me-south-1.amazonaws.com/products/da775248-8ea8-4bf8-9e87-d0013b2b12bc,"Clothing & Textiles, Dress",Only Old Categories,FASHION > MEN > ACCESSORIES > BAGS,FASHION > WOMEN > ACCESSORIES > BAGS,FASHION > KIDS > GIFT & ACCESSORIES > BAGS,Hat accessory.
f1287cde-29c3-4eab-8cf8-904c714eebba,تيشيرت نا-ک انيمي,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX117-S-MAU,Kozi,https://cdn.dsmcdn.com/ty1685/prod/QC/20250526/17/38e08f16-d216-303a-bce9-59f9230cfd6a/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,T-shirt product.
f12df445-dbca-4769-9d79-c1610f2978dc,Elite Running Shoes 6174,"A high-quality running shoes. Elite design, built for performance and everyday use.",SKU-Z1DNBMAN,Bottle Brand Testing,https://example.com/images/product-6174.jpg,"Food & Beverages, Toys & Games",Only Old Categories,FASHION > MEN > FOOTWEAR > FOOTWEAR,FASHION > WOMEN > FOOTWEAR > FOOTWEAR,FASHION > KIDS > FOOTWEAR > FOOTWEAR,Running shoes.
f12f163c-53bf-4225-9c38-7877fdccdbe2,قيصر الحب,كتاب ورقي,1333,كتب سقف,https://undefined,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > DAILY CARDS,Book product.
f131672f-cbd9-4d29-8a34-67465a229a61,دبوس اعثر على القصة,دبوس,MA104,مؤسسة مَوْزون الإبداعية الإلكترونية,https://cdn.salla.sa/ARYEn/KEGtHEVLRd7fXjwdpxdz9m1xPpmezY6Q42sjOcuQ.jpg,,No Mapping,STATIONERY > LIFESTYLE > KEY CHAIN,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Pin/Badge item.
f13210d8-6167-472d-8350-0fa01e6b4f9e,Pro Dog Leash 453,"A high-quality dog leash. Pro design, built for performance and everyday use.",SKU-OL9CQ95D,Bottle Brand Testing,https://example.com/images/product-453.jpg,"Music, Electronics",Only Old Categories,HOME > KITCHENWARE > KITCHEN ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,HOME > KITCHENWARE > SERVING ITEMS,Pet accessory.
f1321f11-b328-4938-b916-752cec179ac4,"NO PAIN - HOODIE - NAVY PEONY L
",NO PAIN - HOODIE,4AG-2022224,4AG,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1753004077974x492620775809778240/HoodieBLUE_Front.webp,,No Mapping,FASHION > MEN > CLOTHING > OUTWEAR,FASHION > WOMEN > CLOTHING > LOUNGEWEAR > Top,FASHION > MEN > CLOTHING > STREETWEAR > Jackets,Hoodie product.
f13310dd-090d-4a8a-a754-a3d219ba1c91,قلادة ذهب حرف عربي,قلادة ذهب اصفر عيار 18 بتصميم حرف س باللون البنفسجي من المينا,MLD36901-P,مجوهرات ملارد,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1750070704376x875787089256217900/IMG_8891.png,,No Mapping,FASHION > WOMEN > ACCESSORIES > JEWELERY,FASHION > MEN > ACCESSORIES > JEWELRY,FASHION > WOMEN > ACCESSORIES > LEATHERGOODS,Jewelry item.
f134d337-6a96-4f83-8a0f-9381efc0fa17,تقويم مكتبي 1446( نمو ),"تقويم سين المميز المكتبي والذي يعتبر إضافة جميلة لأي مكتب أو مكان، يمكنكِ استعماله لكلا التقويمين الهجري والميلادي، فمن جهة هو 1446 هـ وعند قلبه على الوجه الآخر يصبح 2025م ،مع وجود تواريخ هجرية في الوجه الميلادي والعكس صحيح، يأتي مع دفتر صغير بـ80 ورقة.

الحجم: 29.7 * 6 * 10.5 سم",CA46D05,سين,https://www.seendesign.net/wp-content/uploads/2024/06/3-3.jpg,,No Mapping,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > SCHOOL SUPPLIES > STUDY & PLANNING,Desk calendar/stationery.
f138d082-8327-413d-99f7-bbdf16564727,Premium Resistance Bands 8428,"A high-quality resistance bands. Premium design, built for performance and everyday use.",SKU-2MAIEBLK,Bottle Brand Testing,https://example.com/images/product-8428.jpg,"Music, Food & Beverages",Only Old Categories,FASHION > WOMEN > CLOTHING > ACTIVEWEAR > Top,STATIONERY > LIFESTYLE > GAMES,FASHION > WOMEN > SKIN CARE & BEAUTY > SKIN CARE,Resistance bands for fitness/activewear category.
f139abd6-2ce4-4274-bd98-36b36a4610ab,Premium Humidifier 6301,"A high-quality humidifier. Premium design, built for performance and everyday use.",SKU-TDAUAYRJ,Bottle Brand Testing,https://example.com/images/product-6301.jpg,"Music, Beauty & Personal Care",Only Old Categories,HOME > KITCHENWARE > KITCHEN ACCESSORIES,HOME > DÉCOR > BAR,HOME > KITCHENWARE > COOKING TOOLS,Home humidifier appliance.
f140a7d4-7306-4b4d-b54d-ae8ff320fbbb,Essential Garden Gloves 5092,"A high-quality garden gloves. Essential design, built for performance and everyday use.",SKU-GJDSNJQ6,Bottle Brand Testing,https://example.com/images/product-5092.jpg,"Music, Electronics",Only Old Categories,STATIONERY > ART > ART ACCESSORIES,HOME > STORAGE > CLEANING & MAINTENANCE,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Gloves for gardening/work.
f143285c-65d4-450c-9d7a-c781f9f960e2,Smart Cookware Set 6088,"A high-quality cookware set. Smart design, built for performance and everyday use.",SKU-J92CTWTE,Bottle Brand Testing,https://example.com/images/product-6088.jpg,"Electronics, Health",Only Old Categories,HOME > KITCHENWARE > COOKING TOOLS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,HOME > KITCHENWARE > SERVING ITEMS,Cookware set.
f144706e-50e1-4185-acb0-a1863bf251a3,عطر فينومينون دير 100 مل,<p></p>,6287017524796,Infinito,https://cdn.salla.sa/QKWNW/082e7214-cc16-47a5-8c82-9b22860ef138-921.10874200426x1000-ATDG6yBsbDCicbiwCJE4xDEevqsmAIZLRnDhggxZ.jpg,,No Mapping,FASHION > MEN > PERFUMES > De parfume,FASHION > WOMEN > PERFUMES > De parfume,FASHION > MEN > PERFUMES > DE TOILETTE,Perfume product.
f144be83-a568-4f95-bd49-47fab8875896,WHITE OUD,العود الأبيض الصافي انتعاش لا يقاوم برائحة باردة و مميزة و يتميز بثبات عطري عالي.,,TRAIL OF SCENT - BY AMEEN,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1755445527806x603658903325673000/white%20oud.jpg,,No Mapping,FASHION > MEN > PERFUMES > Oud and Bakhoor,FASHION > WOMEN > PERFUMES > Oud and Bakhoor,HOME > HOME PERFUME,Oud perfume product.
f15081e6-a13d-4883-9513-bdfd11dcc7d3,تاق كبير - أحبك ماما,<p>مقاس 5*9 سم</p><p><br></p><p>تستخدم لتزيين الهدايا و الاكياس </p>,undefined,قرطاسية روان,https://cdn.salla.sa/Owemz/7PTnXnLgz4ECbRIUHi22k0V0QQnHiYczdBK6yk5b.jpg,,No Mapping,STATIONERY > GIFTBAR > GIFT WRAPPING PAPER,STATIONERY > GIFTBAR > BOXES,STATIONERY > LIFESTYLE > GIFTS,Gift tags for wrapping.
f150b83f-d5b9-4d18-ad6f-4eb5b90dac2c,تيشرت الدبدوب تيدي,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX205-S-GRY,Kozi,https://cdn.dsmcdn.com/ty1685/prod/QC/20250526/21/d766dd83-fef6-3074-8857-a9c38d621b8a/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt product.
f151132d-1d2b-4a8c-9265-5e1ec3012090,Classic Coffee Maker 8371,"A high-quality coffee maker. Classic design, built for performance and everyday use.",SKU-3N84X2XA,Bottle Brand Testing,https://example.com/images/product-8371.jpg,Electronics,Only Old Categories,HOME > KITCHENWARE > KITCHEN ACCESSORIES,HOME > KITCHENWARE > SERVING ITEMS,HOME > DÉCOR > BAR,Coffee maker appliance.
f15211db-2bac-4412-a0da-4a8c16137abc,Advanced Scented Candle 5488,"A high-quality scented candle. Advanced design, built for performance and everyday use.",SKU-JJVSM1TG,Bottle Brand Testing,https://example.com/images/product-5488.jpg,"Electronics, Toys & Games",Only Old Categories,HOME > HOME PERFUME,FASHION > MEN > PERFUMES > SOLID PERFUME,HOME > DÉCOR > BAR,Scented candle per fallback rule.
f1535827-f93d-4cdf-b201-2764eb7f8e44,ملصقات أشكال للأجندة والتقاويم,"إذا كُنتِ من مُحبات أجندة سين، فإن هذه الملصقات الجديدة هي المنتج المُكمل لاستعمال الأجندة والتقاويم!

مجموعة من مُلصقات الأجندة الإضافية والتي يمكن استعمالها مع الملصقات اليومية أو الدراسية.

تحتوي على 4 أوراق، 336 مُلصق بإشكال أساسية متنوعة وبألوان سين المميزة، ونوع ورق يمكن الكتابة عليه بسهولة.

اجعلي تجربة التدوين تجربة ثرية أكثر مع لمسة جميلة من هذه الملصقات.

تتناسب مع أحجام كافة الأجندات والتقاويم.

 ",CAS24S,سين,https://www.seendesign.net/wp-content/uploads/2024/03/2024-Shapes-Stickers-Mock-Up.jpg,,No Mapping,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > SCHOOL SUPPLIES > STUDY & PLANNING,STATIONERY > ART > ART ACCESSORIES,Stationery stickers for planners.
f158568a-fcc5-40b5-8ba9-579170794983,قفاز طبخ طقم,,100560000004,Crafty Studio,,,No Mapping,HOME > KITCHENWARE > COOKING TOOLS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,HOME > STORAGE > CLEANING & MAINTENANCE,Cooking gloves/mitts.
f15929d8-b2f8-4353-890d-c6fd4737ae64,تاق كبير | قلب ذهبي مخطط,"<p class=""ql-align-right"">الحجم: 5*9 سم</p><p class=""ql-align-right""><br></p><p class=""ql-align-right""><strong>ملاحظة: السعر الموضح هو سعر البيع للحبة الواحدة.</strong></p><p><br></p>",undefined,قرطاسية روان,https://cdn.salla.sa/u1aBzpM8jOQrf0xcN104o8HvdDcz2Ey2VqGY0zK2.jpeg,,No Mapping,STATIONERY > GIFTBAR > GIFT WRAPPING PAPER,STATIONERY > GIFTBAR > BOXES,STATIONERY > LIFESTYLE > GIFTS,Gift tag for wrapping.
f162067c-80f7-4114-9506-aead329e6b59,Essential Puzzle Set 8532,"A high-quality puzzle set. Essential design, built for performance and everyday use.",SKU-LILONC7N,Bottle Brand Testing,https://example.com/images/product-8532.jpg,"Music, Sports",Only Old Categories,STATIONERY > LIFESTYLE > GAMES,STATIONERY > ART > KIDS ART SUPPLIES,STATIONERY > LIFESTYLE > GIFTS,Puzzle game/leisure item.
f167b2a4-8284-42d6-9dbe-6a01b7c925a2,Premium Travel Mug 8252,"A high-quality travel mug. Premium design, built for performance and everyday use.",SKU-8WNUJ6W9,Bottle Brand Testing,https://example.com/images/product-8252.jpg,"Books, Automotive",Only Old Categories,HOME > KITCHENWARE > DRINKWARE,FASHION > MEN > ACCESSORIES > MUGS & BOTTLES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Travel mug is a drinkware item.
f16996ab-0cb7-44ae-b699-7be8db25a323,بطاقات تحفيزية بنات,"30 بطاقة ممكن وضعها في حقيبة طفلك

مقاس 8.5*8.5 سم

بطاقات تحفيزية بنات

motivational cards for girls

30 cards that you can put in your child's bag

Size 8.5 x 8.5 cm",11100072,DHUHA BOOK STORE,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1748860311916x515950290655160500/11100072.jpg,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > LIFESTYLE > DAILY CARDS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,Motivational cards fit lifestyle and gift categories.
f16c295a-11df-444a-84f0-048ee0ed883d,Advanced Sunglasses 7161,"A high-quality sunglasses. Advanced design, built for performance and everyday use.",SKU-NBFH9JSJ,Bottle Brand Testing,https://example.com/images/product-7161.jpg,"Music, Beauty & Personal Care",Only Old Categories,FASHION > MEN > ACCESSORIES > GLASSES > Sunglasses,FASHION > WOMEN > ACCESSORIES > GLASSES > Sunglasses,STATIONERY > LIFESTYLE > GIFTS,Sunglasses fit accessory category.
f16c2aee-69cc-4164-831c-84899afa0ad6,تشيرت جمجمة مكسيكيه,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX203-L-BLU,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250526/17/9076fcd8-42c3-3020-b614-e571c60b23fb/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt fits casual apparel category.
f1729018-b732-47d1-9c47-a0e4a47751d1,Ultra Yoga Mat 6586,"A high-quality yoga mat. Ultra design, built for performance and everyday use.",SKU-6UNQDHS8,Bottle Brand Testing,https://example.com/images/product-6586.jpg,"Electronics, Kitchen",Only Old Categories,FASHION > WOMEN > CLOTHING > ACTIVEWEAR > Pants,HOME > SOFT FURNISHING > ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,Yoga mat is often categorized under activewear or home accessories.
f177326c-f4fe-4ffe-9388-51a64ade8614,بنز (بروش) وكم لله من لطف خفى,"‎* 	بنز الملابس: يضيف لمسة من التفرد للأزياء اليومية، ويعتبر وسيلة رائعة للتعبير عن الشخصية.

‎‏‎هذه المنتجات مصنوعة من الحديد المتين وتتميز بجودة عالية، مما يجعلها خيارًا مثاليًا للتوزيعات في المناسبات،و هدايا فريدة ولا تُنسى✨.⁩⁩⁩
",,دكان ياء,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1757490718007x522151329339234100/8c85f225-4c6e-46f8-9315-619f02158949-800x1000-RgXVC5MKOusj9f6clwwKTGU5T4fn7WXLboUeZ0gR.webp,Handmade crafts,Only Old Categories,FASHION > MEN > ACCESSORIES > JEWELRY,FASHION > WOMEN > ACCESSORIES > JEWELERY,STATIONERY > LIFESTYLE > KEY CHAIN,Pins/Brooches fall under jewelry or personal accessories.
f17a14ff-db06-4bb6-b323-031ee96ee840,أنا مي أتكلم,"مع اقتراب موعد الإذاعة المدرسية, تجد مي نفسها متوترة بشأن أدائها. هل ستواجه مخاوفها وما الموضوع الذي ستختار التحدث عنه







The author Yasmeen bint Ahmad can be followed on

https://www.instagram.com/storiesbyyasmeen/



The illustrator Leen Khogeer can be followed on

https://www.instagram.com/illustratedbyleen/



كتاب من إنتاج دار ورقة

",978-603-03-9848-5,دار ورقه,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1736594854258x765833295417726000/%D9%85%D9%8A%20%D8%A7%D8%AA%D9%83%D9%84%D9%85.png,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,HOME > SOFT FURNISHING > ACCESSORIES,Book categorized under lifestyle gifts.
f17a7739-9ae4-41fc-a646-55e91ca0e3bf,Eco Notebook 7661,"A high-quality notebook. Eco design, built for performance and everyday use.",SKU-6MCJYZ5Z,Bottle Brand Testing,https://example.com/images/product-7661.jpg,"Automotive, Home & Garden",Only Old Categories,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Notebook is a standard stationery item.
f17d7473-3fd7-4198-bfbf-ecf8cace0a4c,JUTHUUR DUNES TEE small,"A 100%, 200 gsm, organic cotton hood tee in dark grey, with a print depicting a deserts dunes and clouds on top of two pockets. These shirts fit oversize",FRS01/03S,Taqdeer Alitura,,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,FASHION > MEN > CLOTHING > LOUNGEWEAR,T-shirt fits clothing categories.
f189ccbb-0aab-41e9-a922-dc0663cd9ddc,Ultra Picture Frame 8637,"A high-quality picture frame. Ultra design, built for performance and everyday use.",SKU-HBGI855K,Bottle Brand Testing,https://example.com/images/product-8637.jpg,"Automotive, Toys & Games",Only Old Categories,HOME > SOFT FURNISHING > FRAMES & DISPLAY,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,Picture frame is home decor.
f18ba533-46e4-424b-9171-f365ee076d3c,سبحة الأونيكس رخام مخطط – لمسة تراثية (99 خرزة، 8 ملم) بمفتاح الكعبة,✨ المميزات والفوائد:- مصنوعة يدويًا من 99 خرزة أونيكس رخام مخطط (8 ملم) بطول 38 سم.- تتزين بنهاية معدنية فضية مؤكسدة مستوحاة من مفتاح الكعبة لعام 765هـ / 1363م.تفاصيل المنتج (الخامة/العدد/الحجم):- سبائك زنك مطلية بالفضي المؤكسد، خرز أونيكس طبيعي وزن 86.7 جرام.التجربة العاطفية والتاريخية:- تجسد الروحانية الإسلامية وترتبط برمزية الحرم المكي، مما يجعل الذكر أكثر سكينة وعمقًا.الاستخدامات المتعددة:- هدية تذكارية، رفيق للتأمل والذكر اليومي، أو قطعة اقتناء تراثية. ✨,1536975-16,Romnah,https://i.postimg.cc/cLtSkhsV/Onyx-Marble-Striped-Rosary-Sobha-Heritage-Touch-99-Beads-8-mm-with-Kaaba-Key-Hand.jpg,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,FASHION > MEN > ACCESSORIES > JEWELRY,FASHION > WOMEN > ACCESSORIES > JEWELERY,Prayer beads are spiritual/gift items.
f18db160-78d0-4c10-9459-ee1d45293cf1,Premium Storage Box 5326,"A high-quality storage box. Premium design, built for performance and everyday use.",SKU-AKIZQY59,Bottle Brand Testing,https://example.com/images/product-5326.jpg,"Sports, Electronics",Only Old Categories,HOME > STORAGE > CLEANING & MAINTENANCE,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Storage box fits storage category.
f18eb840-f63c-476e-82dc-46bc955e5c43,تيشرت طاقة سلبية,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX223-L-GRY,Kozi,https://cdn.dsmcdn.com/ty1683/prod/QC/20250526/17/473f7352-1823-3158-bb73-297bdc5dc0b1/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt fits clothing category.
f1923b11-a1ad-4b4d-a843-9109e23fb3ac,Deluxe Dog Leash 6476,"A high-quality dog leash. Deluxe design, built for performance and everyday use.",SKU-8JOPWBRR,Bottle Brand Testing,https://example.com/images/product-6476.jpg,"Books, Electronics",Only Old Categories,STATIONERY > LIFESTYLE > GIFTS,HOME > SOFT FURNISHING > ACCESSORIES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Pet accessories mapped to gifts/lifestyle.
f1930ba5-a86b-47bd-92b5-eec6131b8575,Premium Lip Balm 9988,"A high-quality lip balm. Premium design, built for performance and everyday use.",SKU-VCWZSMR7,Bottle Brand Testing,https://example.com/images/product-9988.jpg,"Food & Beverages, Kitchen",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > SKIN CARE,FASHION > KIDS > BABYCARE & PERFUMES > BODYCARE,FASHION > MEN > HAIRCARE & GROOMING > SHAVING GROOMING,Lip balm is skin care.
f1938ddf-be06-42e0-b6a7-625c69ca2e7f,محفظة بطاقات,"يحمل من 5 الى 7 بطاقات
بحجم 10 * 8 ",cw,مناع,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1755706491800x720483578686375400/0d9949ff-1645-448e-9a4e-86e3da4738eb.jpg,,No Mapping,FASHION > MEN > ACCESSORIES > LEATHERGOODS,FASHION > WOMEN > ACCESSORIES > LEATHERGOODS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Card holder is a leather good.
f193bd90-7989-4686-a2a3-fd8c07d06b6a,Ultra Air Purifier 9017,"A high-quality air purifier. Ultra design, built for performance and everyday use.",SKU-2EQ3CDUS,Bottle Brand Testing,https://example.com/images/product-9017.jpg,"Home & Garden, Pet Supplies",Only Old Categories,HOME > STORAGE > CLEANING & MAINTENANCE,HOME > DÉCOR > BAR,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Air purifier falls under home maintenance.
f1973412-88a8-47db-96a5-cdd99895a6d3,الاداره لاعلى,كتاب ورقي,32,كتب سقف,https://undefined,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,HOME > SOFT FURNISHING > ACCESSORIES,Book is a gift/lifestyle item.
f198eb4d-72a0-4ebe-8603-1355643a6f03,Premium Garden Gloves 7454,"A high-quality garden gloves. Premium design, built for performance and everyday use.",SKU-K5RXWY6N,Bottle Brand Testing,https://example.com/images/product-7454.jpg,"Health, Food & Beverages",Only Old Categories,HOME > KITCHENWARE > KITCHEN ACCESSORIES,STATIONERY > TAILORING > SEWING TOOLS & THREADS,HOME > STORAGE > CLEANING & MAINTENANCE,Gloves for general use/utility.
f19ac849-c3f5-4fc7-af88-8164b79f4a33,Premium Cookware Set 5100,"A high-quality cookware set. Premium design, built for performance and everyday use.",SKU-U6F4696T,Bottle Brand Testing,https://example.com/images/product-5100.jpg,"Health, Home & Garden",Only Old Categories,HOME > KITCHENWARE > COOKING TOOLS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,HOME > KITCHENWARE > SERVING ITEMS,Cookware is cooking tool.
f19b31dc-116a-4b58-a8f2-b21f11420603,Classic Yoga Mat 7715,"A high-quality yoga mat. Classic design, built for performance and everyday use.",SKU-7SYCQKOZ,Bottle Brand Testing,https://example.com/images/product-7715.jpg,"Music, Books",Only Old Categories,FASHION > WOMEN > CLOTHING > ACTIVEWEAR > Pants,HOME > SOFT FURNISHING > ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,Yoga mat fitness item.
